Source,Target
6414,5189
6414,5772
6414,5893
6414,6335
6414,6608
6414,6728
6414,6746
6414,6766
6414,7088
6414,7267
6414,7489
6414,7610
6414,7965
6414,8228
6414,8243
6414,8555
6414,8669
6414,8882
6414,9143
6414,9321
6414,9393
6414,9483
6414,9757
6414,9778
6414,9854
6414,10815
6414,10868
6414,11100
6414,11105
6414,11206
6414,11215
6414,11371
6414,11507
6414,11787
6414,12104
6620,837
6620,1964
6620,2542
6620,2610
6620,3808
6620,3917
6620,4188
6620,5311
6620,6613
6620,6623
6620,7432
6620,7562
6620,9087
6620,9810
6620,10867
6620,11100
6620,11471
6766,677
6766,1015
6766,1410
6766,3683
6766,4545
6766,4864
6766,5051
6766,6247
6766,6277
6766,7868
6766,9016
6766,9393
6766,9849
6766,10384
6766,11105
6766,11206
6848,854
6848,3734
6848,3982
6848,4369
6848,4805
6848,7302
6848,9865
6848,11115
6848,11322
7565,2236
7565,3398
7565,5405
7565,10286
7565,11239
7565,11796
7598,254
7598,305
7598,1553
7598,3276
7598,4033
7598,4035
7598,5802
7598,6746
7598,7524
7598,7650
7598,8351
7598,8415
7598,10038
7598,10735
7598,11132
7598,11197
7598,11304
7598,11970
8536,396
8536,573
8536,1024
8536,1380
8536,1477
8536,1825
8536,2161
8536,2498
8536,2835
8536,3504
8536,3578
8536,4465
8536,4525
8536,4598
8536,5314
8536,5443
8536,6096
8536,6294
8536,6378
8536,7007
8536,7049
8536,7420
8536,7425
8536,7576
8536,7676
8536,8316
8536,9254
8536,9682
8536,9738
8536,9810
8536,9840
8536,10055
8536,10090
8536,10579
8536,10600
8536,10800
8536,10974
8536,11038
8536,11100
8536,11335
8536,11565
8536,11751
8536,12021
8536,12038
8555,2340
8555,2412
8555,2861
8555,4871
8555,5084
8555,5859
8555,6802
8555,6927
8555,8019
8555,8440
8555,10986
8555,11876
8882,506
8882,1051
8882,1282
8882,1434
8882,1462
8882,1914
8882,2214
8882,2942
8882,3123
8882,3507
8882,3678
8882,3795
8882,4053
8882,4877
8882,5160
8882,6510
8882,6760
8882,7056
8882,7267
8882,7481
8882,7969
8882,8003
8882,9071
8882,9305
8882,10102
8882,10104
8882,10149
8882,11100
8987,268
8987,280
8987,634
8987,702
8987,957
8987,1289
8987,1477
8987,2197
8987,2542
8987,2629
8987,3038
8987,3380
8987,3388
8987,3972
8987,4188
8987,4465
8987,4598
8987,4625
8987,4935
8987,5041
8987,5628
8987,5712
8987,5782
8987,6875
8987,6973
8987,7030
8987,7519
8987,8391
8987,8481
8987,8523
8987,10052
8987,10077
8987,10336
8987,10458
8987,10636
8987,10699
8987,11324
8987,11366
8987,11664
8987,11824
8987,11905
9810,363
9810,586
9810,1348
9810,1405
9810,1534
9810,1964
9810,2133
9810,2649
9810,2760
9810,2854
9810,3042
9810,3221
9810,3504
9810,3507
9810,3514
9810,3917
9810,4010
9810,4757
9810,4801
9810,5311
9810,5627
9810,5718
9810,5930
9810,6096
9810,6930
9810,8297
9810,9272
9810,9294
9810,9334
9810,9917
9810,9983
9810,10043
9810,10399
9810,10526
9810,10598
9810,10724
9810,10972
9810,11507
9810,11664
9810,11704
9810,11950
9810,12038
11105,2484
11105,5772
11105,5914
11105,8228
11105,9625
11105,11206
11206,1025
11206,2125
11206,3037
11206,3799
11206,3942
11206,5706
11206,5772
11206,8037
11206,9680
11206,10219
11206,10428
11206,10467
11206,11820
11206,11910
11664,2875
11664,3388
11664,7521
11664,10594
728,317
728,1957
728,2157
728,3527
728,3551
728,3636
728,4605
728,4647
728,5427
728,6235
728,6498
728,6665
728,7170
728,7316
728,7436
728,7492
728,7631
728,7674
728,8652
728,10585
728,11742
2285,4515
2285,12060
3447,278
3447,3340
3447,3442
3447,3651
3447,5475
3447,5851
3447,5923
3447,6323
3447,8750
3447,8821
3447,9755
3447,10879
4009,776
4009,1983
4009,2406
4009,2525
4009,4545
4009,5723
4009,7965
4009,10724
4515,8320
4515,8423
4515,12060
6177,4836
6177,6406
6177,6791
6177,7144
6177,8423
6177,10020
6177,10277
6372,2173
6372,4652
6372,7409
6372,10915
6372,11426
6441,280
6441,596
6441,741
6441,957
6441,1049
6441,2139
6441,3197
6441,3550
6441,3860
6441,4601
6441,6165
6441,6910
6441,7030
6441,7676
6441,8826
6441,9272
6441,9707
6441,10077
6441,10203
6441,10783
6441,11075
6441,11527
6441,11577
6441,11635
6441,11678
6441,11941
6791,1661
6791,5395
6791,7144
6791,7235
6791,7492
6791,8423
6791,10149
6791,11214
7056,506
7056,1051
7056,1282
7056,1434
7056,2942
7056,3123
7056,3795
7056,4053
7056,4893
7056,5160
7056,9305
7056,10104
7056,10149
7056,11568
7144,837
7144,1457
7144,1503
7144,2214
7144,4836
7144,4982
7144,5210
7144,7235
7144,8064
7144,8416
7144,8423
7144,8751
7144,9565
7144,10020
7144,10277
7144,10884
7144,11304
7144,11446
7144,11622
7144,11678
7235,1706
7235,1993
7235,3626
7235,7074
7235,8414
7235,10020
7235,10277
7975,1005
7975,1763
7975,8541
8110,2542
8110,4188
8110,4403
8110,4618
8110,4661
8110,5353
8110,9623
8110,11652
8110,11816
8110,12027
8423,559
8423,596
8423,1053
8423,3749
8423,3959
8423,5311
8423,7431
8423,7597
8423,7599
8423,8161
8423,10020
8423,10600
8423,10884
8423,10920
8423,11021
8423,11647
9707,596
9707,649
9707,817
9707,1102
9707,3721
9707,5575
9707,6780
9707,6919
9707,7629
9707,7665
9707,8367
9707,9427
9707,10088
9707,10932
9707,11647
9707,11816
10020,559
10020,3503
10020,3640
10020,7838
10020,10277
10020,11359
10149,506
10149,1051
10149,1282
10149,2942
10149,3123
10149,3795
10149,4053
10149,4893
10149,5160
10149,6235
10149,6862
10149,7267
10149,9305
10149,9638
10149,10104
10149,11362
11876,559
11876,1051
11876,1917
11876,2225
11876,2340
11876,2412
11876,3074
11876,3550
11876,4033
11876,4724
11876,5084
11876,5276
11876,6582
11876,6712
11876,6927
11876,7212
11876,7353
11876,8440
11876,10724
11876,10862
11876,11102
11876,11583
12060,457
12060,2206
12060,6475
12060,6760
12060,6945
12060,7062
12060,8938
12060,11499
1512,1003
1512,4361
1512,5324
1512,5433
1512,7058
1512,7965
1512,8239
1512,8669
1512,8872
1512,9308
1512,9767
1512,11524
2328,670
2328,706
2328,1109
2328,2693
2328,3596
2328,3603
2328,5210
2328,6303
2328,6945
2328,7007
2328,7752
2328,8097
2328,8191
2328,8320
2328,8445
2328,9304
2328,9879
2328,9983
2328,10986
2328,11072
2328,11733
2328,11734
2328,12120
5433,3819
5433,5711
5433,6802
5433,7354
5433,7591
5433,12073
6417,1401
6417,1835
6417,1878
6417,3471
6417,3584
6417,6000
6417,7013
6417,7070
6417,9152
6417,10402
6417,11122
6417,11477
6417,11492
6945,1570
6945,1765
6945,2148
6945,2516
6945,2939
6945,3334
6945,3750
6945,3906
6945,3913
6945,4203
6945,4550
6945,4878
6945,4931
6945,5379
6945,5946
6945,6854
6945,6884
6945,7591
6945,7965
6945,8155
6945,8170
6945,8480
6945,9429
6945,9581
6945,10310
6945,10339
6945,10643
6945,10994
6945,11015
6945,11115
6945,11266
6945,11379
6945,11652
6945,11937
7933,591
7933,3758
7933,8607
8265,1449
8265,8441
8295,374
8295,417
8295,2071
8295,8897
8897,1074
8897,2966
8897,3060
8897,4104
8897,4290
8897,4490
8897,5080
8897,5158
8897,6476
8897,8355
8897,10231
8897,10310
8897,10492
8897,10951
8897,11053
10951,790
10951,849
10951,1013
10951,1634
10951,1663
10951,2153
10951,2156
10951,2342
10951,3205
10951,3312
10951,3786
10951,3790
10951,4058
10951,4775
10951,4979
10951,5348
10951,6949
10951,7566
10951,7950
10951,8233
10951,8473
10951,10821
10951,10896
10951,11295
10951,11385
10951,11441
11796,1681
11796,2056
11796,5576
11796,7842
11796,10043
11796,10792
11796,11776
11796,11936
6326,2180
6326,3811
6326,5666
6326,7729
6326,9065
8707,619
8707,2148
8707,2716
8707,3670
8707,3858
8707,4360
8707,4490
8707,4645
8707,4757
8707,4875
8707,5895
8707,6559
8707,6915
8707,6930
8707,7294
8707,7502
8707,8249
8707,10235
8707,10410
8707,11150
8707,11534
8719,5368
8719,5875
8719,6323
8719,8443
8719,8470
10643,1174
10643,1484
10643,1671
10643,2148
10643,2152
10643,2752
10643,2951
10643,2966
10643,3913
10643,4550
10643,4788
10643,4790
10643,4891
10643,4991
10643,5237
10643,5400
10643,6513
10643,6677
10643,6855
10643,7672
10643,7902
10643,8957
10643,9564
10643,10281
10643,10339
10643,10734
10643,10787
10643,11379
10735,2393
10735,3860
10735,4145
10735,4668
10735,5285
10735,5546
10735,5862
10735,6940
10735,7576
10735,9183
10735,9738
10735,9840
10735,10974
10735,11304
10735,11446
10735,11850
11534,291
11534,799
11534,3194
11534,3551
11534,3670
11534,4875
11534,4881
11534,5779
11534,5895
11534,5937
11534,7416
11534,7502
11534,7907
11534,8249
11534,8297
11534,8378
11534,8476
11534,9017
11534,9942
11534,10179
11534,10380
11534,10427
11534,11732
11907,1451
11907,1848
11907,3285
11907,4030
11907,5249
11907,5916
11907,6855
11907,7203
11907,8385
11907,8823
219,375
219,2053
219,2831
219,4057
219,4653
219,7606
219,7889
219,7965
219,9678
219,9958
219,11347
219,12063
375,1690
375,2186
375,2831
375,3290
375,5772
375,7308
375,8823
375,8986
375,9940
375,10808
375,10826
2053,453
2053,944
2053,1950
2053,2307
2053,2996
2053,3000
2053,3531
2053,3934
2053,4521
2053,4593
2053,4653
2053,5220
2053,5254
2053,6286
2053,6490
2053,6739
2053,6953
2053,7224
2053,7461
2053,7480
2053,8031
2053,8656
2053,8773
2053,10066
2053,11728
2053,11740
2053,12063
2831,8569
2831,8828
2831,8951
2831,11110
4057,888
4057,2699
4057,7889
4057,8728
4057,9828
4057,10245
4057,10467
4057,11659
4057,11910
4653,2531
4653,2855
4653,4666
4653,5220
4653,5250
4653,5254
4653,5362
4653,5700
4653,5772
4653,6527
4653,6535
4653,7388
4653,7482
4653,7889
4653,8409
4653,9208
4653,9477
4653,9789
4653,9886
4653,10581
4653,10997
4653,11733
4653,12042
4653,12063
7606,554
7606,1636
7606,6673
7606,10799
7889,632
7889,1092
7889,1362
7889,1636
7889,1867
7889,2895
7889,3376
7889,6484
7889,7122
7889,7377
7889,7464
7889,7965
7889,10529
7889,10799
7965,268
7965,849
7965,1748
7965,2525
7965,2558
7965,2700
7965,2896
7965,3425
7965,3579
7965,3673
7965,3911
7965,4034
7965,4106
7965,4156
7965,4882
7965,5395
7965,5659
7965,5925
7965,6211
7965,6606
7965,7088
7965,7789
7965,8170
7965,8445
7965,8669
7965,9019
7965,9361
7965,9527
7965,9672
7965,9755
7965,9879
7965,9980
7965,10114
7965,10310
7965,10350
7965,10724
7965,10884
7965,11385
7965,11441
7965,11457
7965,11496
7965,11787
9678,3438
9678,3484
9678,3534
9678,3770
9678,3775
9678,4505
9678,5083
9678,5765
9678,5961
9678,6611
9678,7021
9678,7122
9678,7461
9678,7484
9678,8467
9678,9383
9678,10488
9678,10808
9678,11121
9678,11149
9958,1298
9958,1362
9958,5247
11347,881
11347,1528
12063,1366
12063,3462
12063,6180
12063,8275
12063,8569
12063,9839
381,678
381,1170
381,2146
381,4013
381,4139
381,4530
381,5991
381,6653
381,8940
381,9556
381,9913
381,10019
381,10033
974,572
974,1774
974,2364
974,3253
974,3618
974,7136
974,7553
974,9330
974,11458
1743,8604
1743,9622
3588,242
3588,690
3588,2096
3588,2115
3588,2265
3588,2465
3588,2885
3588,4154
3588,4455
3588,4479
3588,4668
3588,4828
3588,5367
3588,5708
3588,6223
3588,7136
3588,7569
3588,7693
3588,7758
3588,7976
3588,8177
3588,8576
3588,8673
3588,8751
3588,8782
3588,8940
3588,9597
3588,10033
3588,10341
3588,10687
3588,12025
5129,982
5129,983
5129,1218
5129,1258
5129,1286
5129,1294
5129,1734
5129,1772
5129,2102
5129,3004
5129,3503
5129,3942
5129,4425
5129,4428
5129,4708
5129,5710
5129,5928
5129,6720
5129,7885
5129,8365
5129,10428
5129,11635
5129,11820
5928,1286
5928,1734
5928,2402
5928,3002
5928,3828
5928,4106
5928,4425
5928,4750
5928,5245
5928,8312
5928,8979
6268,2699
7834,664
7834,1805
7834,2367
7834,2412
7834,3485
7834,3568
7834,3670
7834,7429
7834,8237
7834,9288
7834,9787
7834,10012
7834,10179
8037,410
8037,929
8037,2534
8037,2972
8037,3961
8037,4961
8037,5106
8037,5458
8037,6495
8037,6660
8037,6902
8037,6994
8037,7436
8037,7551
8037,8291
8037,8355
8037,9192
8037,10013
8037,10428
8037,10467
8037,11820
8037,11967
9288,1648
9288,2412
9288,3150
9288,3531
9288,3557
9288,3568
9288,4143
9288,4919
9288,5068
9288,5361
9288,5627
9288,5955
9288,6037
9288,8700
9288,10012
9288,10932
9767,894
9767,3799
9767,3961
9767,4811
9767,6241
9767,9154
9767,10428
9767,10776
9767,10875
9767,11115
9767,11820
10467,8355
10467,9204
10467,12033
10674,1175
10674,7241
10674,8066
10674,9511
10674,10757
11174,249
11174,801
11174,967
11174,1157
11174,1190
11174,2100
11174,2129
11174,2943
11174,3437
11174,4950
11174,5406
11174,5445
11174,5733
11174,6535
11174,6833
11174,7780
11174,8008
11174,8694
11174,8703
11174,8735
11174,9395
11174,9403
11174,11533
11577,596
11577,649
11577,741
11577,1582
11577,4601
11577,6165
11577,6201
11577,6910
11577,7327
11577,7631
11577,8872
11607,2543
11607,5656
11607,5706
11607,5935
11607,6444
11607,6735
11607,7103
11607,7123
11607,7588
11607,8351
11607,8664
11607,9822
11607,10428
11607,10471
11607,10734
11607,11292
11607,11877
11751,1380
11751,1461
11751,2704
11751,2950
11751,4796
11751,5232
11751,5854
11751,7521
11751,8403
11751,8920
11751,9031
11751,9122
11751,9430
11751,9966
11751,10055
11751,11366
12033,2842
12033,2972
12033,3940
12033,4951
12033,5516
12033,9625
12033,10180
12033,10750
12033,11166
12033,11654
596,559
596,649
596,1018
596,1102
596,2082
596,3150
596,3503
596,3550
596,4518
596,4601
596,5892
596,5993
596,6165
596,6201
596,6919
596,7141
596,7174
596,7562
596,7629
596,8445
596,8473
596,8607
596,8738
596,9272
596,9879
596,10314
596,10490
741,1582
741,3578
741,6665
741,6910
741,7631
741,8145
741,9986
741,10088
1582,268
1582,296
1582,610
1582,649
1582,816
1582,1288
1582,2580
1582,2875
1582,3425
1582,3578
1582,4244
1582,4942
1582,5521
1582,5791
1582,6723
1582,6968
1582,7058
1582,7353
1582,7631
1582,7664
1582,7896
1582,8169
1582,8298
1582,8309
1582,8351
1582,8552
1582,8624
1582,8822
1582,9124
1582,9197
1582,9310
1582,9832
1582,10055
1582,10350
1582,10490
1582,10579
1582,10594
1582,10721
1582,11069
1582,11089
1582,11107
1582,11262
1582,11588
1582,11758
3435,542
3435,1052
3435,1643
3435,3940
3435,5784
3435,5909
3435,5999
3435,6117
3435,7562
3435,9787
3435,10713
3435,11611
4049,7480
4049,10114
4188,336
4188,352
4188,414
4188,837
4188,957
4188,1163
4188,1281
4188,1748
4188,1919
4188,1964
4188,2072
4188,2542
4188,2785
4188,3096
4188,3380
4188,3446
4188,3607
4188,4403
4188,4440
4188,5353
4188,5596
4188,5892
4188,6619
4188,6623
4188,7053
4188,7562
4188,8003
4188,8200
4188,9087
4188,9623
4188,10114
4188,10336
4188,10374
4188,10867
4188,10932
4188,11155
4188,11849
4601,353
4601,428
4601,811
4601,1109
4601,1130
4601,3550
4601,3689
4601,3721
4601,4500
4601,5521
4601,5546
4601,6060
4601,6165
4601,6759
4601,7676
4601,8440
4601,8607
4601,9124
4601,9272
4601,10246
4601,10639
4601,10932
4601,12019
5096,542
5096,2157
6165,280
6165,3550
6165,6910
6165,7676
6165,8316
6165,8440
6165,8607
6165,8822
6165,8867
6165,9272
6165,9478
6165,10896
6165,12021
6533,3694
6533,4581
6533,4910
6533,6798
6533,8055
6533,10004
6533,12108
6712,1106
6712,1200
6712,4231
6712,5754
6712,6653
6712,10504
6919,817
6919,1102
6919,2525
6919,2768
6919,4855
6919,5892
6919,6060
6919,6454
6919,6764
6919,6927
6919,7629
6919,7676
6919,7934
6919,8033
6919,9197
6919,10088
6919,11647
6919,11731
6919,11897
7631,1109
7631,2528
7631,2793
7631,2956
7631,3916
7631,5353
7631,5772
7631,6665
7631,8152
7631,9424
7631,10585
7631,11078
7631,11163
7631,11781
7631,11851
7676,559
7676,2566
7676,3550
7676,6282
7676,7831
7676,8003
7676,8145
7676,8440
7676,8445
7676,8607
7676,9124
7676,9272
7676,9879
7676,10579
7676,10699
7676,12021
8225,353
8440,555
8440,2365
8440,2412
8440,3550
8440,3819
8440,4912
8440,5084
8440,5142
8440,5628
8440,5718
8440,5802
8440,7353
8440,8822
8440,9103
8440,9379
8440,10986
8440,11100
8440,11507
8440,11968
9496,1288
9496,4231
9496,5252
10932,2084
10932,6653
10932,7363
10932,10114
11647,817
11647,1102
11647,3527
11647,4907
11647,4997
11647,6122
11647,6700
11647,6764
11647,7629
11647,7742
11647,8607
11647,10088
11647,10197
11647,11731
11647,11897
11647,12120
222,10171
10171,1454
10171,1887
10171,3049
10171,3222
10171,3400
10171,3749
10171,3807
10171,5785
10171,7239
10171,7961
10171,11575
10171,11818
10171,11906
276,574
276,879
276,2084
276,2482
276,2716
276,3360
276,3399
276,3873
276,3963
276,4360
276,4586
276,4754
276,5278
276,5730
276,5985
276,6815
276,6861
276,8297
276,9540
276,10281
276,11163
1700,590
1700,2054
1700,4924
1700,6335
1700,7650
1700,8775
1700,11155
1700,11459
3598,6363
3598,10032
3598,10241
3963,710
3963,879
3963,1109
3963,1762
3963,2084
3963,2614
3963,2716
3963,3303
3963,3879
3963,4285
3963,4360
3963,4754
3963,5278
3963,6665
3963,6815
3963,6861
3963,7071
3963,7274
3963,9980
3963,11163
3963,11508
7412,3700
7896,296
7896,352
7896,610
7896,775
7896,1209
7896,1825
7896,2875
7896,2896
7896,3446
7896,4244
7896,5521
7896,5788
7896,6693
7896,7058
7896,7664
7896,8169
7896,8309
7896,8351
7896,8451
7896,8552
7896,8956
7896,9091
7896,9103
7896,10055
7896,10314
7896,10350
7896,10352
7896,10429
7896,10594
7896,10721
7896,11069
7896,11107
7896,11588
7896,11611
7896,11758
7896,11974
7958,552
7958,619
7958,2815
7958,2935
7958,3829
7958,4320
7958,4490
7958,4765
7958,8161
7958,8383
7958,8444
7958,8680
7958,9011
7958,9544
7958,10526
10013,271
10013,601
10013,1138
10013,1981
10013,2069
10013,2145
10013,2534
10013,2722
10013,2815
10013,2885
10013,3038
10013,3647
10013,3654
10013,3966
10013,3968
10013,4403
10013,4581
10013,4659
10013,4791
10013,5458
10013,5802
10013,5955
10013,6260
10013,6282
10013,7353
10013,7686
10013,7838
10013,8782
10013,9301
10013,9597
10013,9741
10013,9884
10013,9895
10013,10181
10013,10199
10013,10792
10013,10803
10013,10923
10013,10993
10013,11182
10013,11635
10013,12106
10137,856
10137,5173
10137,7209
10137,8925
10137,10235
11787,775
11787,1252
11787,1601
11787,2281
11787,2741
11787,3254
11787,3270
11787,3288
11787,3689
11787,5106
11787,5637
11787,6223
11787,7002
11787,7222
11787,8809
11787,8888
11787,9608
11787,9971
224,3693
224,5784
224,6759
224,8383
224,8733
224,9248
224,9896
3693,579
3693,1147
3693,1288
3693,1887
3693,3259
3693,4659
3693,4857
3693,7605
3693,8383
3693,8443
3693,9093
3693,9885
3693,10281
3693,10879
3693,11818
5784,649
5784,1817
5784,6889
5784,7125
5784,9117
5784,11285
6759,271
6759,557
6759,1380
6759,3330
6759,3402
6759,4500
6759,5405
6759,5880
6759,5925
6759,6096
6759,6235
6759,6811
6759,6930
6759,8416
6759,8571
6759,9527
6759,9646
6759,9964
6759,10952
6759,11457
6759,11490
6759,11879
8383,614
8383,625
8383,1147
8383,1675
8383,1825
8383,1887
8383,1939
8383,2501
8383,2815
8383,3008
8383,4725
8383,6736
8383,7605
8383,8857
8383,9011
8383,9885
8383,11440
8383,11893
8733,1930
8733,5542
8733,8544
8733,11457
9248,3565
9248,4757
9248,6884
9248,7256
9248,7294
9248,7650
9248,8445
9248,9791
9248,10740
9248,11039
9248,11437
9896,1282
9896,3245
9896,6723
9896,8494
9896,9391
9896,10178
9896,10587
910,242
910,2708
910,3317
910,4696
910,4921
910,4987
910,7363
910,7758
910,9704
910,10468
910,10501
910,10982
910,11147
910,11564
910,11694
1046,1288
1046,2139
1046,2500
1046,2875
1046,3423
1046,3425
1046,8309
1046,8351
1046,9124
1046,10579
1046,10594
1046,10986
1046,11588
1401,1233
1401,1878
1401,2360
1401,3254
1401,3828
1401,4093
1401,4388
1401,6260
1401,6328
1401,6483
1401,6544
1401,6599
1401,6660
1401,6780
1401,9322
1401,10383
1401,10402
1401,11437
2139,649
2139,7559
2139,7568
2139,7665
2139,8367
2139,8444
2139,11527
2139,11849
2139,12021
2165,1102
2165,4631
2165,4997
2165,5754
2165,7058
2165,7629
2165,9089
2165,10186
2875,268
2875,296
2875,817
2875,1288
2875,1575
2875,2700
2875,3425
2875,3578
2875,3673
2875,4536
2875,5353
2875,5521
2875,6723
2875,6968
2875,7058
2875,7656
2875,8169
2875,8309
2875,8351
2875,8552
2875,8888
2875,9308
2875,10254
2875,10314
2875,10445
2875,10579
2875,10594
2875,10721
2875,11089
2875,11107
2875,11262
2875,11588
2875,11758
3234,2692
3234,6388
3234,7002
3234,7902
3234,8868
3234,9124
3234,9126
3234,11262
3234,11893
3654,1926
3654,2711
3654,3004
3654,7976
3654,8916
3654,10038
3654,10231
3654,11619
4413,263
4413,1764
4413,2241
4413,3395
4413,4903
4413,5644
4413,5794
4413,7752
4413,7848
4413,8339
4413,8445
4413,8883
4413,9507
4413,9565
4413,9718
4413,11210
4413,11903
4498,2579
4498,2688
4498,5797
4498,5875
4498,7232
4498,8173
4498,9131
4498,10470
4498,10501
4903,263
4903,1764
4903,3208
4903,3395
4903,5583
4903,5644
4903,7752
4903,7885
4903,8883
4903,9718
4903,10817
4903,11900
4903,11903
5762,1267
5762,2592
5762,4830
5762,5942
5762,6240
5762,9318
5762,11314
7362,929
7639,747
7639,832
7639,942
7639,2998
7639,3399
7639,3551
7639,5104
7639,5256
7639,5427
7639,6830
7639,7242
7639,7267
7639,8249
7639,9143
7639,9607
7639,9650
7639,10707
7639,11434
7790,2511
7790,3269
7790,3683
7790,4453
7790,4846
7790,5034
7790,5311
7790,6091
7790,6755
7790,6994
7790,7482
7790,7919
7790,8292
7790,9281
7790,9735
7790,10066
7790,10232
7790,11496
7790,11757
7790,12114
7865,817
7865,860
7865,2524
7865,3445
7865,3712
7865,4272
7865,4793
7865,5462
7865,5494
7865,5826
7865,6538
7865,7136
7865,7638
7865,8202
7865,8604
7865,9363
7865,9430
7865,10529
7865,10551
7865,11147
7885,2260
7885,3763
7885,3968
7885,5018
7885,5273
7885,5289
7885,5330
7885,5493
7885,5596
7885,6427
7885,6884
7885,7472
7885,8055
7885,8297
7885,10620
7885,11262
7885,11457
10114,413
10114,414
10114,1052
10114,1919
10114,1964
10114,2542
10114,2899
10114,3510
10114,3805
10114,3811
10114,3913
10114,4244
10114,5402
10114,5926
10114,6613
10114,6623
10114,6930
10114,7562
10114,7653
10114,8019
10114,8169
10114,8174
10114,8232
10114,9320
10114,9490
10114,10882
10114,10976
10114,11485
10114,11597
10114,11773
10291,1102
10291,2842
10291,3758
10291,3940
10291,4085
10291,5892
10291,6564
10291,8796
10291,10679
10291,11441
10579,817
10579,1102
10579,1288
10579,1575
10579,1825
10579,2700
10579,2896
10579,3425
10579,3578
10579,3673
10579,5851
10579,6454
10579,6723
10579,7002
10579,7629
10579,8145
10579,8169
10579,8309
10579,8444
10579,8552
10579,8888
10579,9124
10579,10302
10579,10529
10579,10723
10579,11089
10579,11262
10579,11588
10579,12021
11262,7066
11262,7568
11262,7820
11262,8160
11262,8309
11262,9197
11262,11758
11507,931
11507,1209
11507,1671
11507,1675
11507,1817
11507,1922
11507,1993
11507,2033
11507,2260
11507,2525
11507,2700
11507,3425
11507,3566
11507,3858
11507,4530
11507,4669
11507,5788
11507,6703
11507,6780
11507,6794
11507,7058
11507,7619
11507,7758
11507,8044
11507,8084
11507,8169
11507,8170
11507,8309
11507,8351
11507,8552
11507,8782
11507,8888
11507,9103
11507,9208
11507,9210
11507,9243
11507,9404
11507,9682
11507,9864
11507,9986
11507,10314
11507,10687
11507,11069
11507,11588
11507,11627
11507,11849
439,586
439,873
439,1069
439,1109
439,1138
439,2448
439,2610
439,2628
439,2689
439,3442
439,3527
439,3541
439,3640
439,4647
439,5443
439,5596
439,6036
439,6037
439,6734
439,7294
439,7369
439,8097
439,8395
439,8919
439,9351
439,9520
439,9899
439,10302
439,10310
439,10443
439,11078
439,11393
439,11635
439,11733
439,12040
824,340
824,664
824,1085
824,3248
824,3553
824,3578
824,3731
824,3858
824,4297
824,4360
824,4736
824,5191
824,6308
824,7695
824,8675
824,10346
824,10519
824,10821
2649,258
2649,1348
2649,1534
2649,2998
2649,3510
2649,3636
2649,5278
2649,5311
2649,5791
2649,6158
2649,6930
2649,10490
2971,1013
2971,1109
2971,1421
2971,3398
2971,5175
2971,5244
2971,5783
2971,6242
2971,6845
2971,9811
2971,10090
2971,10179
2971,10707
2971,11295
3041,1109
3041,9710
3041,10177
3248,4148
3248,6568
3248,8804
3248,8857
3248,9507
5133,2161
5133,4796
5133,4854
5133,5450
5133,5818
5133,5895
5133,6226
5133,6523
5133,7818
5133,8781
5133,8857
5133,9122
5133,9589
5133,10055
7950,581
7950,668
7950,1006
7950,1681
7950,1736
7950,1881
7950,2012
7950,2360
7950,3233
7950,3303
7950,4493
7950,4865
7950,5582
7950,6560
7950,6802
7950,7211
7950,7695
7950,8645
7950,8856
7950,9429
7950,9855
7950,10669
7950,11292
7950,12026
8857,1887
8857,2005
8857,2501
8857,6232
8857,11554
8857,11893
10585,2793
10585,3226
10585,3507
10585,3916
10585,6035
10585,6665
10585,6930
10585,11163
10585,11733
10585,11851
227,1040
227,6066
227,8703
227,10064
1040,3934
1040,4226
1040,5071
1040,6265
1040,6815
1040,10064
1040,10460
1040,10499
1040,10529
1040,11185
8703,249
8703,3579
8703,5733
10064,615
10064,2809
10064,4115
10064,5485
10064,6400
10064,8692
10064,9117
10064,10342
2756,2434
2756,3422
2756,4835
2756,9071
3527,590
3527,1015
3527,1069
3527,1138
3527,2628
3527,4561
3527,4562
3527,4647
3527,5104
3527,5443
3527,6037
3527,7170
3527,7369
3527,7569
3527,7742
3527,8480
3527,8919
3527,9520
3527,9725
3527,11733
4292,1296
4292,2434
4292,3618
4292,10235
4292,11582
4647,561
4647,1488
4647,2614
4647,3123
4647,4704
4647,4783
4647,6424
4647,8033
4647,8607
4647,9192
4647,9339
4647,10032
4647,11733
4835,1015
4835,2174
4835,3975
4835,6167
4835,6955
4835,7377
4835,11827
5062,356
5062,860
5062,904
5062,1109
5062,2524
5062,2720
5062,4833
5062,5216
5062,6953
5062,7140
5062,8520
5062,8652
7809,8391
7809,8406
7809,8628
230,438
230,1533
230,2563
230,2689
230,2760
230,3341
230,3398
230,3424
230,3947
230,4847
230,6013
230,6637
230,7073
230,7925
230,8077
230,9745
230,11371
230,11582
438,1533
438,2234
438,2689
438,2752
438,2760
438,3424
438,7320
438,8649
438,9745
438,9944
1533,575
1533,2689
1533,2760
1533,3038
1533,5444
1533,5734
1533,9745
1533,11371
2563,2689
2689,706
2689,2760
2689,3341
2689,3424
2689,4847
2689,4987
2689,5104
2689,6013
2689,6233
2689,6256
2689,7320
2689,8918
2689,9745
2689,11260
2689,11371
2760,347
2760,1184
2760,3341
2760,3424
2760,3682
2760,3947
2760,4253
2760,4847
2760,6004
2760,6994
2760,7175
2760,7824
2760,8447
2760,8928
2760,9384
2760,9745
2760,11371
